alpha_key,control_flag,BT_Transaction_Amount,BT_flag,nsegments,BT_Transaction_Date
user_04180,0,0.0,0,"['1000022', '1000002', '1000003', '1000005', '1000037']",2025-07-07
user_04181,1,0.0,0,"['1000038', '1000009', '1000011', '1000004']",2025-01-22
user_04182,0,0.0,0,"['1000008', '1000039', '1000027']",2025-04-22
user_04183,0,0.0,0,"['1000021', '1000005', '1000025']",2025-01-13
user_04184,0,0.0,0,"['1000037', '1000039', '1000015', '1000003']",2025-05-13
user_04185,0,0.0,0,"['1000037', '1000012', '1000000']",2025-11-27
user_04186,1,0.0,0,"['1000001', '1000014', '1000030', '1000036']",2025-10-04
user_04187,1,0.0,0,"['1000036', '1000014', '1000038']",2025-12-01
user_04188,1,0.0,0,"['1000002', '1000001', '1000000']",2025-03-02
user_04189,0,0.0,0,"['1000026', '1000034', '1000030']",2025-08-16
user_04190,1,0.0,0,"['1000036', '1000012', '1000025', '1000006']",2025-04-20
user_04191,0,0.0,0,"['1000025', '1000008', '1000000']",2025-06-17
user_04192,0,0.0,0,"['1000005', '1000033', '1000015', '1000008', '1000036', '1000007']",2025-12-20
user_04193,0,0.0,0,"['1000006', '1000026']",2025-10-30
user_04194,1,0.0,0,"['1000007', '1000008', '1000023', '1000006', '1000000', '1000033']",2025-09-12
user_04195,0,5127.55,1,"['1000011', '1000031']",2025-12-18
user_04196,1,0.0,0,"['1000017', '1000004', '1000007']",2025-07-02
user_04197,0,0.0,0,"['1000008', '1000024', '1000012', '1000018', '1000025', '1000005']",2025-01-20
user_04198,1,0.0,0,"['1000032', '1000009', '1000019', '1000004']",2025-11-29
user_04199,1,0.0,0,"['1000004', '1000024', '1000007', '1000032']",2025-02-07
user_04200,1,0.0,0,"['1000019', '1000007', '1000034', '1000036']",2025-04-08
user_04201,0,0.0,0,"['1000005', '1000010', '1000034']",2025-11-27
user_04202,1,0.0,0,"['1000002', '1000005', '1000037', '1000009', '1000008']",2025-11-20
user_04203,0,0.0,0,"['1000011', '1000009', '1000035']",2025-02-06
user_04204,0,2494.01,1,"['1000021', '1000036', '1000006', '1000039', '1000022']",2025-11-09
user_04205,0,0.0,0,"['1000002', '1000008', '1000004', '1000035', '1000037', '1000000']",2025-09-18
user_04206,1,0.0,0,"['1000002', '1000005', '1000030', '1000016', '1000013']",2025-02-09
user_04207,1,0.0,0,"['1000015', '1000037', '1000005', '1000002']",2025-07-22
user_04208,0,0.0,0,"['1000016', '1000038', '1000022', '1000033']",2025-04-07
user_04209,1,0.0,0,"['1000033', '1000004', '1000021', '1000031']",2025-07-10
user_04210,0,0.0,0,"['1000002', '1000019', '1000005']",2025-03-09
user_04211,0,0.0,0,"['1000029', '1000004', '1000007', '1000020', '1000013']",2025-02-05
user_04212,0,11068.45,1,"['1000002', '1000004', '1000033', '1000039']",2025-08-26
user_04213,1,0.0,0,"['1000021', '1000000', '1000024']",2025-09-23
user_04214,0,976.56,1,"['1000018', '1000008', '1000004', '1000003', '1000001']",2025-03-11
user_04215,1,0.0,0,"['1000018', '1000006']",2025-08-08
user_04216,0,0.0,0,"['1000011', '1000016', '1000015', '1000002', '1000000']",2025-06-29
user_04217,1,0.0,0,"['1000014', '1000008', '1000002', '1000004', '1000022']",2025-12-06
user_04218,0,0.0,0,"['1000010', '1000016', '1000002']",2025-07-26
user_04219,0,1377.63,1,"['1000028', '1000007']",2025-06-25
user_04220,1,0.0,0,"['1000016', '1000009', '1000026', '1000002']",2025-01-04
user_04221,1,0.0,0,"['1000001', '1000002', '1000039']",2025-11-30
user_04222,1,0.0,0,"['1000035', '1000022', '1000008', '1000001', '1000029', '1000003']",2025-08-30
user_04223,1,0.0,0,"['1000005', '1000030']",2025-03-09
user_04224,1,805.75,1,"['1000005', '1000030', '1000027']",2025-01-03
user_04225,0,0.0,0,"['1000030', '1000020']",2025-03-16
user_04226,0,0.0,0,"['1000007', '1000019', '1000029', '1000024', '1000031']",2025-07-03
user_04227,1,0.0,0,"['1000039', '1000021', '1000035', '1000005']",2025-12-13
user_04228,0,0.0,0,"['1000038', '1000034', '1000000', '1000015', '1000010']",2025-08-15
user_04229,1,0.0,0,"['1000028', '1000002', '1000011', '1000010', '1000007', '1000039']",2025-02-06
user_04230,0,3823.24,1,"['1000012', '1000008', '1000031', '1000002']",2025-03-12
user_04231,1,0.0,0,"['1000005', '1000036', '1000032']",2025-03-28
user_04232,0,0.0,0,"['1000016', '1000006']",2025-01-28
user_04233,0,0.0,0,"['1000009', '1000014', '1000012', '1000005', '1000002']",2025-02-21
user_04234,1,0.0,0,"['1000034', '1000018', '1000002']",2025-02-03
user_04235,1,0.0,0,"['1000039', '1000008', '1000023', '1000003', '1000035']",2025-09-17
user_04236,0,0.0,0,"['1000001', '1000037', '1000023', '1000004', '1000003']",2025-09-07
user_04237,0,0.0,0,"['1000030', '1000000', '1000002', '1000020']",2025-10-12
user_04238,0,0.0,0,"['1000001', '1000012', '1000014', '1000000']",2025-03-08
user_04239,0,0.0,0,"['1000007', '1000000', '1000038', '1000004', '1000021', '1000020']",2025-11-26
user_04240,0,0.0,0,"['1000026', '1000006', '1000003', '1000011', '1000021']",2025-05-17
user_04241,0,0.0,0,"['1000025', '1000000', '1000002', '1000013']",2025-02-23
user_04242,0,3560.33,1,"['1000013', '1000002', '1000037']",2025-02-27
user_04243,0,0.0,0,"['1000018', '1000004', '1000001', '1000026']",2025-04-28
user_04244,0,0.0,0,"['1000030', '1000001', '1000005']",2025-02-02
user_04245,1,0.0,0,"['1000018', '1000008', '1000006', '1000010', '1000003', '1000009']",2025-04-26
user_04246,0,0.0,0,"['1000001', '1000000', '1000038', '1000002']",2025-08-30
user_04247,1,0.0,0,"['1000033', '1000038', '1000030', '1000002', '1000018']",2025-12-22
user_04248,1,0.0,0,"['1000021', '1000026']",2025-01-02
user_04249,0,0.0,0,"['1000002', '1000007', '1000005', '1000019', '1000006']",2025-08-01
user_04250,1,0.0,0,"['1000010', '1000017', '1000031']",2025-03-27
user_04251,1,0.0,0,"['1000035', '1000021', '1000003', '1000033']",2025-05-04
user_04252,1,0.0,0,"['1000004', '1000001']",2025-08-24
user_04253,0,0.0,0,"['1000008', '1000021', '1000002', '1000005', '1000001']",2025-04-20
user_04254,0,0.0,0,"['1000017', '1000022', '1000011', '1000008']",2025-06-10
user_04255,1,0.0,0,"['1000030', '1000008', '1000014', '1000022']",2025-04-27
user_04256,1,0.0,0,"['1000026', '1000000', '1000031']",2025-05-13
user_04257,0,0.0,0,"['1000009', '1000034', '1000012']",2025-09-17
user_04258,0,0.0,0,"['1000009', '1000003', '1000012']",2025-04-17
user_04259,1,0.0,0,"['1000033', '1000009']",2025-07-20
user_04260,0,0.0,0,"['1000032', '1000031', '1000036', '1000007']",2025-10-17
user_04261,0,7015.89,1,"['1000004', '1000036', '1000015', '1000009']",2025-08-16
user_04262,1,0.0,0,"['1000008', '1000001', '1000004']",2025-10-05
user_04263,0,0.0,0,"['1000005', '1000013', '1000011', '1000012']",2025-06-21
user_04264,0,1373.83,1,"['1000001', '1000000', '1000009']",2025-06-19
user_04265,0,0.0,0,"['1000003', '1000033']",2025-01-10
user_04266,0,0.0,0,"['1000008', '1000007', '1000012', '1000017', '1000001']",2025-09-15
user_04267,0,0.0,0,"['1000024', '1000002', '1000007']",2025-09-08
user_04268,0,0.0,0,"['1000007', '1000014', '1000021', '1000028']",2025-07-06
user_04269,0,0.0,0,"['1000011', '1000003', '1000021', '1000009', '1000015', '1000008']",2025-09-22
user_04270,0,1871.16,1,"['1000008', '1000022', '1000011', '1000032', '1000024']",2025-08-29
user_04271,0,0.0,0,"['1000009', '1000004', '1000000', '1000006']",2025-03-07
user_04272,0,0.0,0,"['1000002', '1000020', '1000006', '1000000']",2025-03-23
user_04273,0,0.0,0,"['1000008', '1000027', '1000006', '1000034', '1000031']",2025-08-26
user_04274,1,0.0,0,"['1000033', '1000020', '1000028', '1000007', '1000021']",2025-02-05
user_04275,1,1234.88,1,"['1000004', '1000036', '1000013']",2025-11-17
user_04276,0,0.0,0,"['1000001', '1000003', '1000009', '1000030']",2025-05-08
user_04277,0,2778.19,1,"['1000033', '1000002', '1000001', '1000020', '1000013']",2025-08-09
user_04278,1,0.0,0,"['1000024', '1000015', '1000001', '1000005', '1000006']",2025-07-10
user_04279,0,0.0,0,"['1000022', '1000015']",2025-09-02
user_04280,1,0.0,0,"['1000036', '1000002', '1000005']",2025-05-10
user_04281,0,0.0,0,"['1000006', '1000000', '1000005', '1000003']",2025-09-13
user_04282,0,0.0,0,"['1000004', '1000014', '1000026']",2025-03-05
user_04283,1,0.0,0,"['1000024', '1000029', '1000023', '1000038']",2025-04-29
user_04284,0,0.0,0,"['1000000', '1000039', '1000008', '1000009']",2025-01-15
user_04285,1,0.0,0,"['1000014', '1000000', '1000003']",2025-02-26
user_04286,0,0.0,0,"['1000008', '1000026', '1000032']",2025-01-21
user_04287,1,0.0,0,"['1000002', '1000005', '1000016', '1000007', '1000009']",2025-06-22
user_04288,0,0.0,0,"['1000022', '1000003', '1000001', '1000000', '1000011']",2025-01-27
user_04289,0,3177.86,1,"['1000005', '1000013', '1000032', '1000003', '1000000']",2025-03-26
user_04290,1,0.0,0,"['1000038', '1000011', '1000028', '1000031', '1000039', '1000005']",2025-06-26
user_04291,1,0.0,0,"['1000013', '1000037', '1000018', '1000026', '1000034', '1000016']",2025-09-08
user_04292,1,0.0,0,"['1000021', '1000015', '1000006', '1000004']",2025-01-10
user_04293,0,11240.13,1,"['1000018', '1000038']",2025-09-18
user_04294,0,1559.73,1,"['1000034', '1000004', '1000030', '1000000', '1000015']",2025-07-09
user_04295,0,0.0,0,"['1000035', '1000037', '1000016', '1000017']",2025-01-03
user_04296,0,10211.37,1,"['1000007', '1000023', '1000004']",2025-02-05
user_04297,0,0.0,0,"['1000000', '1000030', '1000001', '1000019', '1000008', '1000004']",2025-12-15
user_04298,0,0.0,0,"['1000002', '1000004', '1000018']",2025-06-14
user_04299,0,753.68,1,"['1000014', '1000008', '1000030', '1000025', '1000020', '1000015']",2025-12-04
user_04300,0,0.0,0,"['1000021', '1000004', '1000005', '1000026']",2025-07-08
user_04301,0,0.0,0,"['1000008', '1000037']",2025-02-18
user_04302,0,0.0,0,"['1000000', '1000007', '1000003', '1000028', '1000009']",2025-09-24
user_04303,0,0.0,0,"['1000017', '1000015', '1000001', '1000027', '1000029']",2025-06-24
user_04304,1,2739.18,1,"['1000016', '1000005', '1000023', '1000022']",2025-05-19
user_04305,1,0.0,0,"['1000034', '1000002', '1000033', '1000006']",2025-03-18
user_04306,0,0.0,0,"['1000022', '1000005', '1000004']",2025-06-12
user_04307,1,0.0,0,"['1000018', '1000001', '1000020']",2025-12-18
user_04308,0,0.0,0,"['1000037', '1000000']",2025-03-21
user_04309,0,0.0,0,"['1000000', '1000001', '1000036']",2025-07-26
user_04310,0,0.0,0,"['1000009', '1000021', '1000008']",2025-01-12
user_04311,0,0.0,0,"['1000039', '1000009', '1000036', '1000018']",2025-09-13
user_04312,1,0.0,0,"['1000036', '1000009']",2025-11-22
user_04313,0,0.0,0,"['1000032', '1000006', '1000019', '1000017']",2025-12-23
user_04314,1,0.0,0,"['1000009', '1000010', '1000003']",2025-10-24
user_04315,0,0.0,0,"['1000034', '1000009', '1000003']",2025-09-03
user_04316,0,0.0,0,"['1000022', '1000023', '1000000', '1000006', '1000015', '1000029']",2025-08-01
user_04317,0,0.0,0,"['1000006', '1000005', '1000024', '1000004', '1000033', '1000027']",2025-11-14
user_04318,0,0.0,0,"['1000033', '1000007', '1000003', '1000015', '1000005']",2025-01-04
user_04319,0,10342.7,1,"['1000008', '1000009']",2025-03-29
user_04320,0,0.0,0,"['1000006', '1000005', '1000004', '1000021']",2025-01-17
user_04321,0,0.0,0,"['1000006', '1000021', '1000024']",2025-03-25
user_04322,0,504.77,1,"['1000022', '1000034', '1000037', '1000002']",2025-03-23
user_04323,1,0.0,0,"['1000006', '1000027', '1000026', '1000001', '1000037']",2025-06-11
user_04324,1,0.0,0,"['1000031', '1000033', '1000004']",2025-09-10
user_04325,0,0.0,0,"['1000010', '1000008', '1000007', '1000004', '1000002', '1000032']",2025-11-18
user_04326,1,0.0,0,"['1000011', '1000016', '1000005', '1000036']",2025-08-07
user_04327,0,728.81,1,"['1000036', '1000020', '1000006']",2025-01-15
user_04328,0,11346.1,1,"['1000004', '1000015']",2025-02-06
user_04329,0,0.0,0,"['1000029', '1000038', '1000001', '1000006', '1000007']",2025-06-11
user_04330,1,0.0,0,"['1000007', '1000020', '1000012', '1000033']",2025-08-12
user_04331,0,1296.26,1,"['1000004', '1000007']",2025-10-29
user_04332,1,0.0,0,"['1000012', '1000029']",2025-05-17
user_04333,0,0.0,0,"['1000029', '1000031', '1000011', '1000004', '1000023', '1000037']",2025-03-06
user_04334,0,0.0,0,"['1000005', '1000003', '1000000']",2025-02-21
user_04335,1,0.0,0,"['1000019', '1000012', '1000002', '1000003', '1000008', '1000005']",2025-08-13
user_04336,1,0.0,0,"['1000016', '1000001', '1000000', '1000005']",2025-12-31
user_04337,1,0.0,0,"['1000005', '1000002', '1000004']",2025-01-26
user_04338,0,0.0,0,"['1000023', '1000028', '1000003']",2025-01-04
user_04339,0,0.0,0,"['1000019', '1000004', '1000032', '1000005', '1000002']",2025-01-04
user_04340,1,1250.97,1,"['1000008', '1000003', '1000007']",2025-07-19
user_04341,1,7474.95,1,"['1000019', '1000002']",2025-04-27
user_04342,0,0.0,0,"['1000005', '1000031', '1000003']",2025-10-29
user_04343,1,0.0,0,"['1000012', '1000000', '1000028', '1000004', '1000002']",2025-10-22
user_04344,0,0.0,0,"['1000028', '1000030', '1000024', '1000004']",2025-07-03
user_04345,0,0.0,0,"['1000011', '1000038', '1000009', '1000036']",2025-01-16
user_04346,0,0.0,0,"['1000020', '1000030', '1000003']",2025-07-28
user_04347,0,0.0,0,"['1000035', '1000031', '1000027', '1000036']",2025-05-14
user_04348,0,0.0,0,"['1000027', '1000014', '1000018', '1000029', '1000024']",2025-11-02
user_04349,0,2069.93,1,"['1000015', '1000032']",2025-09-23
user_04350,1,0.0,0,"['1000000', '1000023', '1000013', '1000030', '1000004', '1000011']",2025-12-16
user_04351,1,0.0,0,"['1000002', '1000019', '1000025', '1000017', '1000013']",2025-05-15
user_04352,0,0.0,0,"['1000006', '1000018', '1000033']",2025-04-28
user_04353,1,0.0,0,"['1000023', '1000000', '1000010', '1000024', '1000015']",2025-06-24
user_04354,0,0.0,0,"['1000034', '1000032', '1000001', '1000010']",2025-10-29
user_04355,0,0.0,0,"['1000017', '1000031', '1000005', '1000002']",2025-07-02
user_04356,0,0.0,0,"['1000015', '1000009']",2025-05-03
user_04357,1,0.0,0,"['1000005', '1000036', '1000006', '1000001', '1000004', '1000002']",2025-11-28
user_04358,0,0.0,0,"['1000007', '1000001', '1000013', '1000008']",2025-05-23
user_04359,0,5936.24,1,"['1000015', '1000039', '1000008', '1000007', '1000022']",2025-11-16
user_04360,1,0.0,0,"['1000007', '1000026', '1000016']",2025-08-22
user_04361,0,0.0,0,"['1000003', '1000008', '1000031']",2025-01-24
user_04362,0,0.0,0,"['1000013', '1000022', '1000009', '1000005', '1000015', '1000001']",2025-06-29
user_04363,0,0.0,0,"['1000015', '1000002', '1000034', '1000024']",2025-09-10
user_04364,0,0.0,0,"['1000003', '1000027']",2025-11-30
user_04365,1,0.0,0,"['1000023', '1000006', '1000011', '1000015', '1000007']",2025-07-18
user_04366,0,0.0,0,"['1000013', '1000004', '1000032']",2025-01-06
user_04367,0,0.0,0,"['1000037', '1000006', '1000004', '1000031', '1000002']",2025-05-10
user_04368,1,0.0,0,"['1000027', '1000029', '1000006', '1000026', '1000009', '1000034']",2025-12-20
user_04369,0,0.0,0,"['1000009', '1000001']",2025-06-29
user_04370,1,0.0,0,"['1000018', '1000019', '1000007', '1000022']",2025-05-21
user_04371,1,0.0,0,"['1000005', '1000009', '1000004', '1000016', '1000028', '1000001']",2025-11-18
user_04372,0,0.0,0,"['1000000', '1000025', '1000006', '1000013', '1000009', '1000002']",2025-06-02
user_04373,1,0.0,0,"['1000025', '1000003', '1000029', '1000004']",2025-10-10
user_04374,0,0.0,0,"['1000025', '1000019', '1000038', '1000022']",2025-01-08
user_04375,1,0.0,0,"['1000007', '1000017', '1000019', '1000024']",2025-07-27
user_04376,0,0.0,0,"['1000009', '1000029', '1000005']",2025-01-09
user_04377,1,0.0,0,"['1000037', '1000006', '1000000', '1000004']",2025-03-06
user_04378,0,0.0,0,"['1000035', '1000027', '1000008']",2025-07-18
user_04379,1,0.0,0,"['1000034', '1000004', '1000002']",2025-08-14
user_04380,0,0.0,0,"['1000008', '1000010', '1000002']",2025-02-13
user_04381,1,0.0,0,"['1000002', '1000007', '1000004', '1000014', '1000011']",2025-07-01
user_04382,1,0.0,0,"['1000003', '1000000', '1000018']",2025-05-29
user_04383,0,0.0,0,"['1000026', '1000009', '1000014']",2025-06-13
user_04384,0,0.0,0,"['1000037', '1000026']",2025-10-23
user_04385,0,0.0,0,"['1000006', '1000031', '1000012']",2025-12-11
user_04386,1,0.0,0,"['1000011', '1000021', '1000008', '1000032', '1000003', '1000001']",2025-01-28
user_04387,1,0.0,0,"['1000022', '1000005', '1000008']",2025-12-29
user_04388,0,0.0,0,"['1000033', '1000003', '1000000']",2025-01-19
user_04389,0,7448.93,1,"['1000014', '1000008', '1000001', '1000005', '1000004', '1000030']",2025-12-14
user_04390,1,0.0,0,"['1000006', '1000009']",2025-08-13
user_04391,0,0.0,0,"['1000005', '1000037', '1000026', '1000008']",2025-09-27
user_04392,0,0.0,0,"['1000023', '1000006', '1000001', '1000008', '1000013']",2025-03-30
user_04393,0,5351.95,1,"['1000006', '1000008', '1000022', '1000033', '1000015']",2025-08-07
user_04394,0,0.0,0,"['1000017', '1000011', '1000007']",2025-08-05
user_04395,0,0.0,0,"['1000024', '1000002', '1000033', '1000005']",2025-04-27
user_04396,1,0.0,0,"['1000004', '1000005', '1000028', '1000018']",2025-07-03
user_04397,0,0.0,0,"['1000006', '1000019', '1000015', '1000039']",2025-12-12
user_04398,1,0.0,0,"['1000006', '1000003', '1000011']",2025-02-09
user_04399,0,0.0,0,"['1000030', '1000004', '1000037', '1000000', '1000028']",2025-06-16
user_04400,0,0.0,0,"['1000021', '1000034', '1000011', '1000020']",2025-05-03
user_04401,0,0.0,0,"['1000000', '1000007', '1000026', '1000002']",2025-03-15
user_04402,1,0.0,0,"['1000026', '1000006', '1000007', '1000018', '1000001', '1000017']",2025-06-24
user_04403,1,0.0,0,"['1000034', '1000001', '1000005', '1000000', '1000011']",2025-02-10
user_04404,0,0.0,0,"['1000023', '1000035', '1000007', '1000002', '1000000']",2025-02-14
user_04405,0,0.0,0,"['1000006', '1000010', '1000034']",2025-11-02
user_04406,0,0.0,0,"['1000004', '1000026']",2025-04-27
user_04407,0,2258.72,1,"['1000009', '1000032', '1000031', '1000007']",2025-04-30
user_04408,0,0.0,0,"['1000006', '1000004']",2025-08-30
user_04409,1,0.0,0,"['1000004', '1000016', '1000037', '1000008']",2025-10-07
user_04410,0,0.0,0,"['1000004', '1000019', '1000001', '1000002']",2025-11-12
user_04411,1,0.0,0,"['1000031', '1000007', '1000036', '1000009']",2025-08-17
user_04412,0,0.0,0,"['1000021', '1000029', '1000032']",2025-04-07
user_04413,1,0.0,0,"['1000003', '1000004', '1000008', '1000022', '1000009']",2025-04-14
user_04414,1,0.0,0,"['1000037', '1000028', '1000023', '1000021']",2025-09-16
user_04415,0,0.0,0,"['1000000', '1000001', '1000008', '1000034']",2025-11-07
user_04416,0,0.0,0,"['1000001', '1000008', '1000027', '1000006']",2025-12-02
user_04417,1,0.0,0,"['1000035', '1000036']",2025-11-05
user_04418,1,0.0,0,"['1000001', '1000016', '1000002', '1000008']",2025-08-17
user_04419,0,0.0,0,"['1000033', '1000001']",2025-03-04
user_04420,1,1629.24,1,"['1000036', '1000039', '1000020', '1000007']",2025-06-01
user_04421,1,1483.61,1,"['1000005', '1000008', '1000003']",2025-02-14
user_04422,0,0.0,0,"['1000000', '1000001', '1000019']",2025-06-10
user_04423,1,0.0,0,"['1000000', '1000006', '1000020']",2025-08-08
user_04424,0,0.0,0,"['1000003', '1000006']",2025-09-04
user_04425,0,0.0,0,"['1000000', '1000002', '1000004', '1000009', '1000005']",2025-03-27
user_04426,1,0.0,0,"['1000006', '1000023', '1000019', '1000007', '1000035']",2025-09-12
user_04427,1,0.0,0,"['1000027', '1000016']",2025-05-02
user_04428,1,0.0,0,"['1000008', '1000001']",2025-09-11
user_04429,1,0.0,0,"['1000008', '1000012', '1000039', '1000037', '1000002']",2025-12-08
user_04430,1,0.0,0,"['1000038', '1000025']",2025-04-16
user_04431,0,1736.44,1,"['1000020', '1000034', '1000006', '1000007']",2025-03-06
user_04432,0,0.0,0,"['1000032', '1000002']",2025-12-20
user_04433,0,0.0,0,"['1000022', '1000028', '1000033', '1000004']",2025-06-21
user_04434,0,0.0,0,"['1000020', '1000001', '1000031', '1000009', '1000017', '1000011']",2025-03-26
user_04435,0,0.0,0,"['1000010', '1000009', '1000016']",2025-04-18
user_04436,0,0.0,0,"['1000023', '1000028', '1000000', '1000006', '1000008', '1000001']",2025-06-20
user_04437,1,0.0,0,"['1000025', '1000011', '1000000', '1000017', '1000006']",2025-05-07
user_04438,1,0.0,0,"['1000023', '1000003', '1000000', '1000001', '1000008', '1000024']",2025-11-27
user_04439,1,0.0,0,"['1000016', '1000000', '1000015', '1000009', '1000027']",2025-05-16
user_04440,1,0.0,0,"['1000005', '1000023', '1000017', '1000008', '1000000']",2025-06-22
user_04441,1,0.0,0,"['1000003', '1000030', '1000017', '1000014']",2025-04-05
user_04442,0,0.0,0,"['1000011', '1000001', '1000006', '1000017', '1000002']",2025-09-15
user_04443,0,0.0,0,"['1000035', '1000001']",2025-10-06
user_04444,1,0.0,0,"['1000020', '1000006', '1000031', '1000029']",2025-07-25
user_04445,0,0.0,0,"['1000006', '1000009', '1000037', '1000016']",2025-10-24
user_04446,0,0.0,0,"['1000000', '1000026']",2025-04-11
user_04447,0,0.0,0,"['1000007', '1000005', '1000029']",2025-07-16
user_04448,0,0.0,0,"['1000038', '1000001', '1000007']",2025-09-24
user_04449,1,0.0,0,"['1000005', '1000033', '1000032']",2025-11-25
user_04450,0,0.0,0,"['1000034', '1000000', '1000001']",2025-04-30
user_04451,0,0.0,0,"['1000013', '1000003', '1000002']",2025-02-19
user_04452,0,0.0,0,"['1000005', '1000022', '1000020']",2025-10-13
user_04453,0,0.0,0,"['1000027', '1000001', '1000025', '1000009']",2025-07-04
user_04454,0,0.0,0,"['1000006', '1000016']",2025-01-21
user_04455,1,0.0,0,"['1000027', '1000002', '1000028']",2025-10-30
user_04456,1,0.0,0,"['1000014', '1000017', '1000032']",2025-07-02
user_04457,0,2464.46,1,"['1000022', '1000015', '1000006']",2025-08-15
user_04458,1,0.0,0,"['1000010', '1000030']",2025-05-12
user_04459,0,0.0,0,"['1000039', '1000025', '1000027', '1000021', '1000026', '1000004']",2025-12-26
user_04460,0,0.0,0,"['1000008', '1000013', '1000012']",2025-06-07
user_04461,0,2531.95,1,"['1000015', '1000038', '1000031']",2025-08-06
user_04462,1,0.0,0,"['1000029', '1000027', '1000020', '1000004']",2025-07-15
user_04463,0,7109.25,1,"['1000031', '1000005', '1000023', '1000002', '1000012']",2025-12-17
user_04464,1,0.0,0,"['1000006', '1000022', '1000031', '1000000']",2025-08-12
user_04465,1,0.0,0,"['1000002', '1000035', '1000004']",2025-02-06
user_04466,1,0.0,0,"['1000023', '1000028', '1000024', '1000000']",2025-11-09
user_04467,0,0.0,0,"['1000024', '1000037', '1000007', '1000022']",2025-01-16
user_04468,0,0.0,0,"['1000005', '1000039', '1000004']",2025-07-11
user_04469,1,0.0,0,"['1000006', '1000003', '1000037', '1000014', '1000004', '1000002']",2025-05-11
user_04470,0,0.0,0,"['1000032', '1000001', '1000018', '1000016', '1000026', '1000020']",2025-06-25
user_04471,1,0.0,0,"['1000030', '1000000', '1000008', '1000001']",2025-11-04
user_04472,0,13932.83,1,"['1000008', '1000013']",2025-02-09
user_04473,1,0.0,0,"['1000015', '1000035', '1000006', '1000022']",2025-01-19
user_04474,0,0.0,0,"['1000022', '1000037', '1000001', '1000017', '1000008', '1000006']",2025-11-26
user_04475,0,0.0,0,"['1000017', '1000005', '1000000', '1000026', '1000001', '1000006']",2025-04-03
user_04476,0,0.0,0,"['1000015', '1000017', '1000019']",2025-06-11
user_04477,1,0.0,0,"['1000039', '1000008', '1000002']",2025-12-26
user_04478,0,0.0,0,"['1000002', '1000010', '1000007']",2025-09-22
user_04479,0,0.0,0,"['1000034', '1000010', '1000009', '1000031', '1000027']",2025-08-22
user_04480,0,0.0,0,"['1000022', '1000011', '1000004', '1000014']",2025-01-03
user_04481,0,0.0,0,"['1000002', '1000012', '1000031']",2025-05-24
user_04482,0,0.0,0,"['1000010', '1000001', '1000000']",2025-07-09
user_04483,1,0.0,0,"['1000031', '1000004', '1000011']",2025-01-29
user_04484,0,0.0,0,"['1000026', '1000005', '1000024', '1000001', '1000002']",2025-08-25
user_04485,1,0.0,0,"['1000005', '1000033', '1000012']",2025-10-03
user_04486,0,0.0,0,"['1000030', '1000014', '1000028']",2025-05-15
user_04487,1,0.0,0,"['1000013', '1000008', '1000019', '1000005']",2025-12-04
user_04488,1,0.0,0,"['1000035', '1000034', '1000001', '1000004']",2025-12-07
user_04489,0,0.0,0,"['1000020', '1000029', '1000004', '1000002']",2025-09-28
user_04490,0,0.0,0,"['1000025', '1000008', '1000009', '1000005', '1000001']",2025-04-25
user_04491,0,0.0,0,"['1000037', '1000021']",2025-02-12
user_04492,0,0.0,0,"['1000019', '1000006']",2025-09-12
user_04493,1,0.0,0,"['1000039', '1000004']",2025-07-14
user_04494,1,0.0,0,"['1000003', '1000006', '1000024', '1000004']",2025-09-19
user_04495,0,9357.29,1,"['1000006', '1000011', '1000018', '1000002', '1000019', '1000007']",2025-05-28
user_04496,0,2121.92,1,"['1000006', '1000001', '1000038']",2025-02-25
user_04497,0,1124.34,1,"['1000021', '1000001', '1000007', '1000012', '1000024']",2025-11-26
user_04498,0,0.0,0,"['1000001', '1000035', '1000007', '1000004']",2025-12-18
user_04499,0,5917.14,1,"['1000002', '1000030', '1000009', '1000027', '1000004', '1000007']",2025-10-06
user_04500,1,0.0,0,"['1000008', '1000009', '1000001', '1000000']",2025-01-09
user_04501,0,0.0,0,"['1000039', '1000019', '1000001']",2025-10-20
user_04502,0,0.0,0,"['1000026', '1000007', '1000027', '1000036', '1000000']",2025-12-30
user_04503,0,965.7,1,"['1000037', '1000003', '1000005', '1000017', '1000022']",2025-06-01
user_04504,1,0.0,0,"['1000003', '1000002', '1000005', '1000006']",2025-07-03
user_04505,0,0.0,0,"['1000006', '1000003', '1000038', '1000027', '1000001']",2025-01-10
user_04506,0,0.0,0,"['1000001', '1000012', '1000016']",2025-08-08
user_04507,1,0.0,0,"['1000018', '1000001', '1000030', '1000009']",2025-10-05
user_04508,0,0.0,0,"['1000007', '1000010', '1000000']",2025-03-15
user_04509,1,0.0,0,"['1000004', '1000039', '1000013']",2025-08-20
user_04510,0,0.0,0,"['1000001', '1000005', '1000003']",2025-04-06
user_04511,0,0.0,0,"['1000035', '1000028', '1000012']",2025-02-21
user_04512,0,0.0,0,"['1000037', '1000007']",2025-01-09
user_04513,1,0.0,0,"['1000031', '1000009', '1000030', '1000034']",2025-10-04
user_04514,1,0.0,0,"['1000009', '1000003', '1000005', '1000004', '1000010']",2025-03-19
user_04515,1,0.0,0,"['1000010', '1000001', '1000034']",2025-02-24
user_04516,0,0.0,0,"['1000000', '1000002', '1000039']",2025-12-18
